E [keV],Entries
1844.2,0
1844.6,0
1845,0
1845.4,0
1845.8,0
1846.2,0
1846.6,0
1847,0
1847.4,0
1847.8,0
1848.2,0
1848.6,0
1849,0
1849.4,0
1849.8,0
1850.2,0
1850.6,0
1851,0
1851.4,0
1851.8,0
1852.2,0
1852.6,0
1853,0
1853.4,0
1853.8,0
1854.2,0
1854.6,0
1855,0
1855.4,0
1855.8,0
1856.2,0
1856.6,0
1857,0
1857.4,0
1857.8,0
1858.2,0
1858.6,0
1859,0
1859.4,0
1859.8,0
1860.2,0
1860.6,0
1861,0
1861.4,0
1861.8,0
1862.2,0
1862.6,0
1863,0
1863.4,0
1863.8,0
1864.2,0
1864.6,0
1865,0
1865.4,0
1865.8,0
1866.2,0
1866.6,0
1867,0
1867.4,0
1867.8,0
1868.2,0
1868.6,0
1869,0
1869.4,0
1869.8,0
1870.2,0
1870.6,0
1871,0
1871.4,0
1871.8,0
1872.2,0
1872.6,0
1873,0
1873.4,0
1873.8,0
1874.2,0
1874.6,0
1875,0
1875.4,0
1875.8,0
1876.2,0
1876.6,0
1877,0
1877.4,0
1877.8,0
1878.2,0
1878.6,0
1879,0
1879.4,0
1879.8,0
1880.2,0
1880.6,0
1881,0
1881.4,0
1881.8,0
1882.2,0
1882.6,0
1883,0
1883.4,0
1883.8,0
1884.2,0
1884.6,0
1885,0
1885.4,0
1885.8,0
1886.2,0
1886.6,0
1887,0
1887.4,0
1887.8,0
1888.2,0
1888.6,0
1889,0
1889.4,0
1889.8,0
1890.2,0
1890.6,0
1891,0
1891.4,0
1891.8,0
1892.2,0
1892.6,0
1893,0
1893.4,0
1893.8,0
1894.2,0
1894.6,0
1895,0
1895.4,0
1895.8,0
1896.2,0
1896.6,0
1897,0
1897.4,0
1897.8,0
1898.2,0
1898.6,0
1899,0
1899.4,0
1899.8,0
1900.2,0
1900.6,0
1901,0
1901.4,0
1901.8,0
1902.2,0
1902.6,0
1903,0
1903.4,0
1903.8,0
1904.2,0
1904.6,0
1905,0
1905.4,0
1905.8,0
1906.2,0
1906.6,0
1907,0
1907.4,0
1907.8,0
1908.2,0
1908.6,0
1909,0
1909.4,0
1909.8,0
1910.2,0
1910.6,0
1911,0
1911.4,0
1911.8,0
1912.2,0
1912.6,0
1913,0
1913.4,0
1913.8,0
1914.2,0
1914.6,0
1915,0
1915.4,0
1915.8,0
1916.2,0
1916.6,0
1917,0
1917.4,0
1917.8,0
1918.2,0
1918.6,0
1919,0
1919.4,0
1919.8,0
1920.2,0
1920.6,0
1921,0
1921.4,0
1921.8,0
1922.2,0
1922.6,0
1923,0
1923.4,0
1923.8,0
1924.2,0
1924.6,0
1925,0
1925.4,0
1925.8,0
1926.2,0
1926.6,0
1927,0
1927.4,0
1927.8,0
1928.2,0
1928.6,0
1929,0
1929.4,0
1929.8,0
1930.2,0
1930.6,0
1931,0
1931.4,0
1931.8,0
1932.2,0
1932.6,0
1933,0
1933.4,0
1933.8,0
1934.2,0
1934.6,0
1935,0
1935.4,0
1935.8,0
1936.2,0
1936.6,0
1937,0
1937.4,0
1937.8,0
1938.2,0
1938.6,0
1939,0
1939.4,0
1939.8,0
1940.2,0
1940.6,0
1941,0
1941.4,0
1941.8,0
1942.2,0
1942.6,0
1943,0
1943.4,0
1943.8,0
1944.2,0
1944.6,0
1945,0
1945.4,0
1945.8,0
1946.2,0
1946.6,0
1947,0
1947.4,0
1947.8,0
1948.2,0
1948.6,0
1949,0
1949.4,0
1949.8,0
1950.2,0
1950.6,0
1951,0
1951.4,0
1951.8,0
1952.2,0
1952.6,0
1953,0
1953.4,0
1953.8,0
1954.2,0
1954.6,0
1955,0
1955.4,0
1955.8,0
1956.2,0
1956.6,0
1957,0
1957.4,0
1957.8,0
1958.2,0
1958.6,0
1959,0
1959.4,0
1959.8,0
1960.2,0
1960.6,0
1961,0
1961.4,0
1961.8,0
1962.2,0
1962.6,0
1963,0
1963.4,0
1963.8,0
1964.2,0
1964.6,0
1965,0
1965.4,0
1965.8,0
1966.2,0
1966.6,0
1967,0
1967.4,0
1967.8,0
1968.2,0
1968.6,0
1969,0
1969.4,0
1969.8,0
1970.2,0
1970.6,0
1971,0
1971.4,0
1971.8,0
1972.2,0
1972.6,0
1973,0
1973.4,0
1973.8,0
1974.2,0
1974.6,0
1975,0
1975.4,0
1975.8,0
1976.2,0
1976.6,0
1977,0
1977.4,0
1977.8,0
1978.2,0
1978.6,0
1979,0
1979.4,0
1979.8,0
1980.2,0
1980.6,0
1981,0
1981.4,0
1981.8,0
1982.2,0
1982.6,0
1983,0
1983.4,0
1983.8,0
1984.2,0
1984.6,0
1985,0
1985.4,0
1985.8,0
1986.2,0
1986.6,0
1987,0
1987.4,0
1987.8,0
1988.2,0
1988.6,0
1989,0
1989.4,0
1989.8,0
1990.2,0
1990.6,0
1991,0
1991.4,0
1991.8,0
1992.2,0
1992.6,0
1993,0
1993.4,0
1993.8,0
1994.2,0
1994.6,0
1995,0
1995.4,0
1995.8,0
1996.2,0
1996.6,0
1997,0
1997.4,0
1997.8,0
1998.2,0
1998.6,0
1999,0
1999.4,0
1999.8,0
2000.2,0
2000.6,0
2001,0
2001.4,0
2001.8,0
2002.2,0
2002.6,0
2003,0
2003.4,0
2003.8,0
2004.2,0
2004.6,0
2005,0
2005.4,0
2005.8,0
2006.2,0
2006.6,0
2007,0
2007.4,0
2007.8,0
2008.2,0
2008.6,0
2009,0
2009.4,0
2009.8,0
2010.2,0
2010.6,0
2011,0
2011.4,0
2011.8,0
2012.2,0
2012.6,0
2013,0
2013.4,0
2013.8,0
2014.2,0
2014.6,0
2015,0
2015.4,0
2015.8,0
2016.2,0
2016.6,0
2017,0
2017.4,0
2017.8,0
2018.2,0
2018.6,0
2019,0
2019.4,0
2019.8,0
2020.2,0
2020.6,0
2021,0
2021.4,0
2021.8,0
2022.2,0
2022.6,0
2023,0
2023.4,0
2023.8,0
2024.2,0
2024.6,0
2025,0
2025.4,0
2025.8,0
2026.2,0
2026.6,0
2027,0
2027.4,0
2027.8,0
2028.2,0
2028.6,0
2029,0
2029.4,0
2029.8,0
2030.2,0
2030.6,0
2031,0
2031.4,0
2031.8,0
2032.2,0
2032.6,0
2033,0
2033.4,0
2033.8,0
2034.2,0
2034.6,0
2035,0
2035.4,0
2035.8,0
2036.2,0
2036.6,0
2037,0
2037.4,0
2037.8,0
2038.2,0
2038.6,0
2039,0
2039.4,0
2039.8,0
2040.2,0
2040.6,0
2041,0
2041.4,0
2041.8,0
2042.2,0
2042.6,0
2043,0
2043.4,0
2043.8,0
2044.2,0
2044.6,0
2045,0
2045.4,0
2045.8,0
2046.2,0
2046.6,0
2047,0
2047.4,0
2047.8,0
2048.2,0
2048.6,0
2049,0
2049.4,0
2049.8,0
2050.2,0
2050.6,0
2051,0
2051.4,0
2051.8,0
2052.2,0
2052.6,0
2053,0
2053.4,0
2053.8,0
2054.2,0
2054.6,0
2055,0
2055.4,0
2055.8,0
2056.2,0
2056.6,0
2057,0
2057.4,0
2057.8,0
2058.2,0
2058.6,0
2059,0
2059.4,0
2059.8,0
2060.2,0
2060.6,0
2061,0
2061.4,0
2061.8,0
2062.2,0
2062.6,0
2063,0
2063.4,0
2063.8,0
2064.2,0
2064.6,0
2065,0
2065.4,0
2065.8,0
2066.2,0
2066.6,0
2067,0
2067.4,0
2067.8,0
2068.2,0
2068.6,0
2069,0
2069.4,0
2069.8,0
2070.2,0
2070.6,0
2071,0
2071.4,0
2071.8,0
2072.2,0
2072.6,0
2073,0
2073.4,0
2073.8,0
2074.2,0
2074.6,0
2075,0
2075.4,0
2075.8,0
2076.2,0
2076.6,0
2077,0
2077.4,0
2077.8,0
2078.2,0
2078.6,0
2079,0
2079.4,0
2079.8,0
2080.2,0
2080.6,0
2081,0
2081.4,0
2081.8,0
2082.2,0
2082.6,0
2083,0
2083.4,0
2083.8,0
2084.2,0
2084.6,0
2085,0
2085.4,0
2085.8,0
2086.2,0
2086.6,0
2087,0
2087.4,0
2087.8,0
2088.2,0
2088.6,0
2089,0
2089.4,0
2089.8,0
2090.2,0
2090.6,0
2091,0
2091.4,0
2091.8,0
2092.2,0
2092.6,0
2093,0
2093.4,0
2093.8,0
2094.2,0
2094.6,0
2095,0
2095.4,0
2095.8,0
2096.2,0
2096.6,0
2097,0
2097.4,0
2097.8,0
2098.2,0
2098.6,0
2099,0
2099.4,0
2099.8,0
2100.2,0
2100.6,0
2101,0
2101.4,0
2101.8,0
2102.2,0
2102.6,0
2103,0
2103.4,0
2103.8,0
2104.2,0
2104.6,0
2105,0
2105.4,0
2105.8,0
2106.2,0
2106.6,0
2107,0
2107.4,0
2107.8,0
2108.2,0
2108.6,0
2109,0
2109.4,0
2109.8,0
2110.2,0
2110.6,0
2111,0
2111.4,0
2111.8,0
2112.2,0
2112.6,0
2113,0
2113.4,0
2113.8,0
2114.2,0
2114.6,0
2115,0
2115.4,0
2115.8,0
2116.2,0
2116.6,0
2117,0
2117.4,0
2117.8,0
2118.2,0
2118.6,0
2119,0
2119.4,0
2119.8,0
2120.2,0
2120.6,0
2121,0
2121.4,0
2121.8,0
2122.2,0
2122.6,0
2123,0
2123.4,0
2123.8,0
2124.2,0
2124.6,0
2125,0
2125.4,0
2125.8,0
2126.2,0
2126.6,0
2127,0
2127.4,0
2127.8,0
2128.2,0
2128.6,0
2129,0
2129.4,0
2129.8,0
2130.2,0
2130.6,0
2131,0
2131.4,0
2131.8,0
2132.2,0
2132.6,0
2133,0
2133.4,0
2133.8,0
2134.2,0
2134.6,0
2135,0
2135.4,0
2135.8,0
2136.2,0
2136.6,0
2137,0
2137.4,0
2137.8,0
2138.2,0
2138.6,0
2139,0
2139.4,0
2139.8,0
2140.2,0
2140.6,0
2141,0
2141.4,0
2141.8,0
2142.2,0
2142.6,0
2143,0
2143.4,0
2143.8,0
2144.2,0
2144.6,0
2145,0
2145.4,0
2145.8,0
2146.2,0
2146.6,0
2147,0
2147.4,0
2147.8,0
2148.2,0
2148.6,0
2149,0
2149.4,0
2149.8,0
2150.2,0
2150.6,0
2151,0
2151.4,0
2151.8,0
2152.2,0
2152.6,0
2153,0
2153.4,0
2153.8,0
2154.2,0
2154.6,0
2155,0
2155.4,0
2155.8,0
2156.2,0
2156.6,0
2157,0
2157.4,0
2157.8,0
2158.2,0
2158.6,0
2159,0
2159.4,0
2159.8,0
2160.2,0
2160.6,0
2161,0
2161.4,0
2161.8,0
2162.2,0
2162.6,0
2163,0
2163.4,0
2163.8,0
2164.2,0
2164.6,0
2165,0
2165.4,0
2165.8,0
2166.2,0
2166.6,0
2167,0
2167.4,0
2167.8,0
2168.2,0
2168.6,0
2169,0
2169.4,0
2169.8,0
2170.2,0
2170.6,0
2171,0
2171.4,0
2171.8,0
2172.2,0
2172.6,0
2173,0
2173.4,0
2173.8,0
2174.2,0
2174.6,0
2175,0
2175.4,0
2175.8,0
2176.2,0
2176.6,0
2177,0
2177.4,0
2177.8,0
2178.2,0
2178.6,0
2179,0
2179.4,0
2179.8,0
2180.2,0
2180.6,0
2181,0
2181.4,0
2181.8,0
2182.2,0
2182.6,0
2183,0
2183.4,0
2183.8,0
2184.2,0
2184.6,0
2185,0
2185.4,0
2185.8,0
2186.2,0
2186.6,0
2187,0
2187.4,0
2187.8,0
2188.2,0
2188.6,0
2189,0
2189.4,0
2189.8,0
2190.2,0
2190.6,0
2191,0
2191.4,0
2191.8,0
2192.2,0
2192.6,0
2193,0
2193.4,0
2193.8,0
2194.2,0
2194.6,0
2195,0
2195.4,0
2195.8,0
2196.2,0
2196.6,0
2197,0
2197.4,0
2197.8,0
2198.2,0
2198.6,0
2199,0
2199.4,0
2199.8,0
2200.2,0
2200.6,0
2201,0
2201.4,0
2201.8,0
2202.2,0
2202.6,0
2203,0
2203.4,0
2203.8,0
2204.2,0
2204.6,0
2205,0
2205.4,0
2205.8,0
2206.2,0
2206.6,0
2207,0
2207.4,0
2207.8,0
2208.2,0
2208.6,0
2209,0
2209.4,0
2209.8,0
2210.2,0
2210.6,0
2211,0
2211.4,0
2211.8,0
2212.2,0
2212.6,0
2213,0
2213.4,0
2213.8,0
2214.2,0
2214.6,0
2215,0
2215.4,0
2215.8,0
2216.2,0
2216.6,0
2217,0
2217.4,0
2217.8,0
2218.2,0
2218.6,0
2219,0
2219.4,0
2219.8,0
2220.2,0
2220.6,0
2221,0
2221.4,0
2221.8,0
2222.2,0
2222.6,0
2223,0
2223.4,0
2223.8,0
2224.2,0
2224.6,0
2225,0
2225.4,0
2225.8,0
2226.2,0
2226.6,0
2227,0
2227.4,0
2227.8,0
2228.2,0
2228.6,0
2229,0
2229.4,0
2229.8,0
2230.2,0
2230.6,0
2231,0
2231.4,0
2231.8,0
2232.2,0
2232.6,0
2233,0
2233.4,0
2233.8,0
2234.2,0
2234.6,0
2235,0
2235.4,0
2235.8,0
2236.2,0
2236.6,0
2237,0
2237.4,0
2237.8,0
2238.2,0
2238.6,0
2239,0
2239.4,0
2239.8,0
2240.2,0
2240.6,0
2241,0
2241.4,0
2241.8,0
2242.2,0
2242.6,0
2243,0
2243.4,0
2243.8,0
2244.2,0
2244.6,0
2245,0
2245.4,0
2245.8,0
2246.2,0
2246.6,0
2247,0
2247.4,0
2247.8,0
2248.2,0
2248.6,0
2249,0
2249.4,0
2249.8,0
2250.2,0
2250.6,0
2251,0
2251.4,0
2251.8,0
2252.2,0
2252.6,0
2253,0
2253.4,0
2253.8,0
2254.2,0
2254.6,0
2255,0
2255.4,0
2255.8,0
2256.2,0
2256.6,0
2257,0
2257.4,0
2257.8,0
2258.2,0
2258.6,0
2259,0
2259.4,0
2259.8,0
2260.2,0
2260.6,0
2261,0
2261.4,0
2261.8,0
2262.2,0
2262.6,0
2263,0
2263.4,0
2263.8,0
2264.2,0
2264.6,0
2265,0
2265.4,0
2265.8,0
2266.2,0
2266.6,0
2267,0
2267.4,0
2267.8,0
2268.2,0
2268.6,0
2269,0
2269.4,0
2269.8,0
2270.2,0
2270.6,0
2271,0
2271.4,0
2271.8,0
2272.2,0
2272.6,0
2273,0
2273.4,0
2273.8,0
2274.2,0
2274.6,0
2275,0
2275.4,0
2275.8,0
2276.2,0
2276.6,0
2277,0
2277.4,0
2277.8,0
2278.2,0
2278.6,0
2279,0
2279.4,0
2279.8,0
2280.2,0
2280.6,0
2281,0
2281.4,0
2281.8,0
2282.2,0
2282.6,0
2283,0
2283.4,0
2283.8,0
2284.2,0
2284.6,0
2285,0
2285.4,0
2285.8,0
2286.2,0
2286.6,0
2287,0
2287.4,0
2287.8,0
2288.2,0
2288.6,0
2289,0
2289.4,0
2289.8,0
2290.2,0
2290.6,0
2291,0
2291.4,0
2291.8,0
2292.2,0
2292.6,0
2293,0
2293.4,0
2293.8,0
2294.2,0
2294.6,0
2295,0
2295.4,0
2295.8,0
2296.2,0
2296.6,0
2297,0
2297.4,0
2297.8,0
2298.2,0
2298.6,0
2299,0
2299.4,0
2299.8,0
2300.2,0
2300.6,0
2301,0
2301.4,0
2301.8,0
2302.2,0
2302.6,0
2303,0
2303.4,0
2303.8,0
2304.2,0
2304.6,0
2305,0
2305.4,0
2305.8,0
2306.2,0
2306.6,0
2307,0
2307.4,0
2307.8,0
2308.2,0
2308.6,0
2309,0
2309.4,0
2309.8,0
2310.2,0
2310.6,0
2311,0
2311.4,0
2311.8,0
2312.2,0
2312.6,0
2313,0
2313.4,0
2313.8,0
2314.2,0
2314.6,0
2315,0
2315.4,0
2315.8,0
2316.2,0
2316.6,0
2317,0
2317.4,0
2317.8,0
2318.2,0
2318.6,0
2319,0
2319.4,0
2319.8,0
2320.2,0
2320.6,0
2321,0
2321.4,0
2321.8,0
2322.2,0
2322.6,0
2323,0
2323.4,0
2323.8,0
2324.2,0
2324.6,0
2325,0
2325.4,0
2325.8,0
2326.2,0
2326.6,0
2327,0
2327.4,0
2327.8,0
2328.2,0
2328.6,0
2329,0
2329.4,0
2329.8,0
2330.2,0
2330.6,0
2331,0
2331.4,0
2331.8,0
2332.2,0
2332.6,0
2333,0
2333.4,0
2333.8,0
2334.2,0
2334.6,0
2335,0
2335.4,0
2335.8,0
2336.2,0
2336.6,0
2337,0
2337.4,0
2337.8,0
2338.2,0
2338.6,0
2339,0
2339.4,0
2339.8,0
2340.2,0
2340.6,0
2341,0
2341.4,0
2341.8,0
2342.2,0
2342.6,0
2343,0
2343.4,0
2343.8,0
2344.2,0
2344.6,0
2345,0
2345.4,0
2345.8,0
2346.2,0
2346.6,0
2347,0
2347.4,0
2347.8,0
2348.2,0
2348.6,0
2349,0
2349.4,0
2349.8,0
2350.2,0
2350.6,0
2351,0
2351.4,0
2351.8,0
2352.2,0
2352.6,0
2353,0
2353.4,0
2353.8,0
2354.2,0
2354.6,0
2355,0
2355.4,0
2355.8,0
2356.2,0
2356.6,0
2357,0
2357.4,0
2357.8,0
2358.2,0
2358.6,0
2359,0
2359.4,0
2359.8,0
2360.2,0
2360.6,0
2361,0
2361.4,0
2361.8,0
2362.2,0
2362.6,0
2363,0
2363.4,0
2363.8,0
2364.2,0
2364.6,0
2365,0
2365.4,0
2365.8,0
2366.2,0
2366.6,0
2367,0
2367.4,0
2367.8,0
2368.2,0
2368.6,0
2369,0
2369.4,0
2369.8,0
2370.2,0
2370.6,0
2371,0
2371.4,0
2371.8,0
2372.2,0
2372.6,0
2373,0
2373.4,0
2373.8,0
2374.2,0
2374.6,0
2375,0
2375.4,0
2375.8,0
2376.2,0
2376.6,0
2377,0
2377.4,0
2377.8,0
2378.2,0
2378.6,0
2379,0
2379.4,0
2379.8,0
2380.2,0
2380.6,0
2381,0
2381.4,0
2381.8,0
2382.2,0
2382.6,0
2383,0
2383.4,0
2383.8,0
2384.2,0
2384.6,0
2385,0
2385.4,0
2385.8,0
2386.2,0
2386.6,0
2387,0
2387.4,0
2387.8,0
2388.2,0
2388.6,0
2389,0
2389.4,0
2389.8,0
2390.2,0
2390.6,0
2391,0
2391.4,0
2391.8,0
2392.2,0
2392.6,0
2393,0
2393.4,0
2393.8,0
2394.2,0
2394.6,0
2395,0
2395.4,0
2395.8,0
2396.2,0
2396.6,0
2397,0
2397.4,0
2397.8,0
2398.2,0
2398.6,0
2399,0
2399.4,0
2399.8,0
2400.2,0
2400.6,0
2401,0
2401.4,0
2401.8,0
2402.2,0
2402.6,0
2403,0
2403.4,0
2403.8,0
2404.2,0
2404.6,0
2405,0
2405.4,0
2405.8,0
2406.2,0
2406.6,0
2407,0
2407.4,0
2407.8,0
2408.2,0
2408.6,0
2409,0
2409.4,0
2409.8,0
2410.2,0
2410.6,0
2411,0
2411.4,0
2411.8,0
2412.2,0
2412.6,0
2413,0
2413.4,0
2413.8,0
2414.2,0
2414.6,0
2415,0
2415.4,0
2415.8,0
2416.2,0
2416.6,0
2417,0
2417.4,0
2417.8,0
2418.2,0
2418.6,0
2419,0
2419.4,0
2419.8,0
2420.2,0
2420.6,0
2421,0
2421.4,0
2421.8,0
2422.2,0
2422.6,0
2423,0
2423.4,0
2423.8,0
2424.2,0
2424.6,0
2425,0
2425.4,0
2425.8,0
2426.2,0
2426.6,0
2427,0
2427.4,0
2427.8,0
2428.2,0
2428.6,0
2429,0
2429.4,0
2429.8,0
2430.2,0
2430.6,0
2431,0
2431.4,0
2431.8,0
2432.2,0
2432.6,0
2433,0
2433.4,0
2433.8,0
2434.2,0
2434.6,0
2435,0
2435.4,0
2435.8,0
2436.2,0
2436.6,0
2437,0
2437.4,0
2437.8,0
2438.2,0
2438.6,0
2439,0
2439.4,0
2439.8,0
2440.2,0
2440.6,0
2441,0
2441.4,0
2441.8,0
2442.2,0
2442.6,0
2443,0
2443.4,0
2443.8,0
2444.2,0
2444.6,0
2445,0
2445.4,0
2445.8,0
2446.2,0
2446.6,0
2447,0
2447.4,0
2447.8,0
2448.2,0
2448.6,0
2449,0
2449.4,0
2449.8,0
2450.2,0
2450.6,0
2451,0
2451.4,0
2451.8,0
2452.2,0
2452.6,0
2453,0
2453.4,0
2453.8,0
2454.2,0
2454.6,0
2455,0
2455.4,0
2455.8,0
2456.2,0
2456.6,0
2457,0
2457.4,0
2457.8,0
2458.2,0
2458.6,0
2459,0
2459.4,0
2459.8,0
2460.2,0
2460.6,0
2461,0
2461.4,0
2461.8,0
2462.2,0
2462.6,0
2463,0
2463.4,0
2463.8,0
2464.2,0
2464.6,0
2465,0
2465.4,0
2465.8,0
2466.2,0
2466.6,0
2467,0
2467.4,0
2467.8,0
2468.2,0
2468.6,0
2469,0
2469.4,0
2469.8,0
2470.2,0
2470.6,0
2471,0
2471.4,0
2471.8,0
2472.2,0
2472.6,0
2473,0
2473.4,0
2473.8,0
2474.2,0
2474.6,0
2475,0
2475.4,0
2475.8,0
2476.2,0
2476.6,0
2477,0
2477.4,0
2477.8,0
2478.2,0
2478.6,0
2479,0
2479.4,0
2479.8,0
2480.2,0
2480.6,0
2481,0
2481.4,0
2481.8,0
2482.2,0
2482.6,0
2483,0
2483.4,0
2483.8,0
2484.2,0
2484.6,0
2485,0
2485.4,0
2485.8,0
2486.2,0
2486.6,0
2487,0
2487.4,0
2487.8,0
2488.2,0
2488.6,0
2489,0
2489.4,0
2489.8,0
2490.2,0
2490.6,0
2491,0
2491.4,0
2491.8,0
2492.2,0
2492.6,0
2493,0
2493.4,0
2493.8,0
2494.2,0
2494.6,0
2495,0
2495.4,0
2495.8,0
2496.2,0
2496.6,0
2497,0
2497.4,0
2497.8,0
2498.2,0
2498.6,0
2499,0
2499.4,0
2499.8,0
2500.2,0
2500.6,0
2501,0
2501.4,0
2501.8,0
2502.2,0
2502.6,0
2503,0
2503.4,0
2503.8,0
2504.2,0
2504.6,0
2505,0
2505.4,0
2505.8,0
2506.2,0
2506.6,0
2507,0
2507.4,0
2507.8,0
2508.2,0
2508.6,0
2509,0
2509.4,0
2509.8,0
2510.2,0
2510.6,0
2511,0
2511.4,0
2511.8,0
2512.2,0
2512.6,0
2513,0
2513.4,0
2513.8,0
2514.2,0
2514.6,0
2515,0
2515.4,0
2515.8,0
2516.2,0
2516.6,0
2517,0
2517.4,0
2517.8,0
2518.2,0
2518.6,0
2519,0
2519.4,0
2519.8,0
2520.2,0
2520.6,0
2521,0
2521.4,0
2521.8,0
2522.2,0
2522.6,0
2523,0
2523.4,0
2523.8,0
2524.2,0
2524.6,0
2525,0
2525.4,0
2525.8,0
2526.2,0
2526.6,0
2527,0
2527.4,0
2527.8,0
2528.2,0
2528.6,0
2529,0
2529.4,0
2529.8,0
2530.2,0
2530.6,0
2531,0
2531.4,0
2531.8,0
2532.2,0
2532.6,0
2533,0
2533.4,0
2533.8,0
2534.2,0
2534.6,0
2535,0
2535.4,0
2535.8,0
2536.2,0
2536.6,0
2537,0
2537.4,0
2537.8,0
2538.2,0
2538.6,0
2539,0
2539.4,0
2539.8,0
2540.2,0
2540.6,0
2541,0
2541.4,0
2541.8,0
2542.2,0
2542.6,0
2543,0
2543.4,0
2543.8,0
2544.2,0
2544.6,0
2545,0
2545.4,0
2545.8,0
2546.2,0
2546.6,0
2547,0
2547.4,0
2547.8,0
2548.2,0
2548.6,0
2549,0
2549.4,0
2549.8,0
2550.2,0
2550.6,0
2551,0
2551.4,0
2551.8,0
2552.2,0
2552.6,0
2553,0
2553.4,0
2553.8,0
2554.2,0
2554.6,0
2555,0
2555.4,0
2555.8,0
2556.2,0
2556.6,0
2557,0
2557.4,0
2557.8,0
2558.2,0
2558.6,0
2559,0
2559.4,0
2559.8,0
2560.2,0
2560.6,0
2561,0
2561.4,0
2561.8,0
2562.2,0
2562.6,0
2563,0
2563.4,0
2563.8,0
2564.2,0
2564.6,0
2565,0
2565.4,0
2565.8,0
2566.2,0
2566.6,0
2567,0
2567.4,0
2567.8,0
2568.2,0
2568.6,0
2569,0
2569.4,0
2569.8,0
2570.2,0
2570.6,0
2571,0
2571.4,0
2571.8,0
2572.2,0
2572.6,0
2573,0
2573.4,0
2573.8,0
2574.2,0
2574.6,0
2575,0
2575.4,0
2575.8,0
2576.2,0
2576.6,0
2577,0
2577.4,0
2577.8,0
2578.2,0
2578.6,0
2579,0
2579.4,0
2579.8,0
2580.2,0
2580.6,0
2581,0
2581.4,0
2581.8,0
2582.2,0
2582.6,0
2583,0
2583.4,0
2583.8,0
2584.2,0
2584.6,0
2585,0
2585.4,0
2585.8,0
2586.2,0
2586.6,0
2587,0
2587.4,0
2587.8,0
2588.2,0
2588.6,0
2589,0
2589.4,0
2589.8,0
2590.2,0
2590.6,0
2591,0
2591.4,0
2591.8,0
2592.2,0
2592.6,0
2593,0
2593.4,0
2593.8,0
2594.2,0
2594.6,0
2595,0
2595.4,0
2595.8,0
2596.2,0
2596.6,0
2597,0
2597.4,0
2597.8,0
2598.2,0
2598.6,0
2599,0
2599.4,0
2599.8,0
2600.2,0
2600.6,0
2601,0
2601.4,0
2601.8,0
2602.2,0
2602.6,0
2603,0
2603.4,0
2603.8,0
2604.2,0
2604.6,0
2605,0
2605.4,0
2605.8,0
2606.2,0
2606.6,0
2607,0
2607.4,0
2607.8,0
2608.2,0
2608.6,0
2609,0
2609.4,0
2609.8,0
2610.2,0
2610.6,0
2611,0
2611.4,0
2611.8,0
2612.2,0
2612.6,0
2613,0
2613.4,0
2613.8,0
2614.2,0
2614.6,0
2615,0
2615.4,0
2615.8,0
2616.2,0
2616.6,0
2617,0
2617.4,0
2617.8,0
2618.2,0
2618.6,0
2619,0
2619.4,0
2619.8,0
2620.2,0
2620.6,0
2621,0
2621.4,0
2621.8,0
2622.2,0
2622.6,0
2623,0
2623.4,0
2623.8,0
2624.2,0
2624.6,0
2625,0
2625.4,0
2625.8,0
2626.2,0
2626.6,0
2627,0
2627.4,0
2627.8,0
2628.2,0
2628.6,0
2629,0
2629.4,0
2629.8,0
2630.2,0
2630.6,0
2631,0
2631.4,0
2631.8,0
2632.2,0
2632.6,0
2633,0
2633.4,0
2633.8,0
2634.2,0
2634.6,0
2635,0
2635.4,0
2635.8,0
2636.2,0
2636.6,0
2637,0
2637.4,0
2637.8,0
2638.2,0
2638.6,0
2639,0
2639.4,0
2639.8,0
2640.2,0
2640.6,0
2641,0
2641.4,0
2641.8,0
2642.2,0
2642.6,0
2643,0
2643.4,0
2643.8,0
2644.2,0
2644.6,0
2645,0
2645.4,0
2645.8,0
2646.2,0
2646.6,0
2647,0
2647.4,0
2647.8,0
2648.2,0
2648.6,0
2649,0
2649.4,0
2649.8,0
2650.2,0
2650.6,0
2651,0
2651.4,0
2651.8,0
2652.2,0
2652.6,0
2653,0
2653.4,0
2653.8,0
2654.2,0
2654.6,0
2655,0
2655.4,0
2655.8,0
2656.2,0
2656.6,0
2657,0
2657.4,0
2657.8,0
2658.2,0
2658.6,0
2659,0
2659.4,0
2659.8,0
2660.2,0
2660.6,0
2661,0
2661.4,0
2661.8,0
2662.2,0
2662.6,0
2663,0
2663.4,0
2663.8,0
2664.2,0
2664.6,0
2665,0
2665.4,0
2665.8,0
2666.2,0
2666.6,0
2667,0
2667.4,0
2667.8,0
2668.2,0
2668.6,0
2669,0
2669.4,0
2669.8,0
2670.2,0
2670.6,0
2671,0
2671.4,0
2671.8,0
2672.2,0
2672.6,0
2673,0
2673.4,0
2673.8,0
2674.2,0
2674.6,0
2675,0
2675.4,0
2675.8,0
2676.2,0
2676.6,0
2677,0
2677.4,0
2677.8,0
2678.2,0
2678.6,0
2679,0
2679.4,0
2679.8,0
2680.2,0
2680.6,0
2681,0
2681.4,0
2681.8,0
2682.2,0
2682.6,0
2683,0
2683.4,0
2683.8,0
2684.2,0
2684.6,0
2685,0
2685.4,0
2685.8,0
2686.2,0
2686.6,0
2687,0
2687.4,0
2687.8,0
2688.2,0
2688.6,0
2689,0
2689.4,0
2689.8,0
2690.2,0
2690.6,0
2691,0
2691.4,0
